x,y,z,diameter_um,mass_kg,active,deposition_time_s,deposition_x,deposition_y,deposition_z,drift_distance_m,status
2.97791,0.036331255,0.038705636,319.3477,1.7052585e-08,0,1.39,2.97791,0.036331255,0.0,2.9781318,deposited
6.797344,-0.062534414,0.049559608,181.98119,3.1555747e-09,0,2.96,6.797344,-0.062534414,0.0,6.7976317,deposited
3.3696945,-0.0022411083,0.04013258,292.66656,1.3125574e-08,0,1.58,3.3696945,-0.0022411083,0.0,3.3696952,deposited
3.0353098,0.080092676,0.039686143,323.49554,1.7725718e-08,0,1.37,3.0353098,0.080092676,0.0,3.0363662,deposited
9.735897,0.024334013,0.046907958,139.52641,1.4222247e-09,0,4.19,9.735897,0.024334013,0.0,9.735928,deposited
3.2666588,0.0012925942,0.049807064,297.67343,1.38108085e-08,0,1.51,3.2666588,0.0012925942,0.0,3.266659,deposited
4.4354377,-0.0036595634,0.049273226,245.693,7.76564e-09,0,2.0,4.4354377,-0.0036595634,0.0,4.435439,deposited
3.8747797,-0.05410596,0.046635102,265.83316,9.836178e-09,0,1.78,3.8747797,-0.05410596,0.0,3.8751576,deposited
7.4114423,0.0014359477,0.047925632,172.8441,2.7037257e-09,0,3.2,7.4114423,0.0014359477,0.0,7.4114428,deposited
4.2927356,-0.0037042361,0.046802472,249.58397,8.140462e-09,0,1.94,4.2927356,-0.0037042361,0.0,4.292737,deposited
4.894104,-0.03422403,0.044511586,228.23901,6.2254193e-09,0,2.16,4.894104,-0.03422403,0.0,4.8942237,deposited
5.1060014,0.039902397,0.04503917,219.06824,5.504745e-09,0,2.28,5.1060014,0.039902397,0.0,5.1061573,deposited
5.0618777,-0.112463824,0.044831175,228.64955,6.2590733e-09,0,2.2,5.0618777,-0.112463824,0.0,5.063127,deposited
3.4396677,0.08625289,0.047598295,284.19217,1.2018088e-08,0,1.62,3.4396677,0.08625289,0.0,3.440749,deposited
7.9102936,0.03989816,0.04678181,165.15042,2.3585116e-09,0,3.37,7.9102936,0.03989816,0.0,7.910394,deposited
2.9887261,-0.15537465,0.04195885,322.61237,1.7580932e-08,0,1.38,2.9887261,-0.15537465,0.0,2.992762,deposited
8.413503,0.0946724,0.045892794,157.67026,2.0523356e-09,0,3.59,8.413503,0.0946724,0.0,8.414035,deposited
4.6353664,0.0080480715,0.044284064,236.38074,6.9156854e-09,0,2.09,4.6353664,0.0080480715,0.0,4.6353736,deposited
3.456677,-0.09475028,0.040476084,287.59488,1.2454962e-08,0,1.61,3.456677,-0.09475028,0.0,3.4579754,deposited
3.6847374,-0.06079984,0.04965899,275.60217,1.09609175e-08,0,1.68,3.6847374,-0.06079984,0.0,3.6852388,deposited
3.7632573,-0.03340486,0.04558713,272.5852,1.0604879e-08,0,1.72,3.7632573,-0.03340486,0.0,3.7634056,deposited
4.160155,0.0010597967,0.042580277,253.56578,8.5363245e-09,0,1.86,4.160155,0.0010597967,0.0,4.1601553,deposited
2.555287,-0.17575765,0.040137317,353.63477,2.3156018e-08,0,1.26,2.555287,-0.17575765,0.0,2.5613244,deposited
7.103581,-0.029901382,0.04557415,178.16235,2.9610572e-09,0,3.06,7.103581,-0.029901382,0.0,7.103644,deposited
6.2570066,-0.0957614,0.049740843,194.10536,3.8292307e-09,0,2.71,6.2570066,-0.0957614,0.0,6.2577395,deposited
6.8213353,-0.08451231,0.046460226,182.50327,3.182811e-09,0,2.94,6.8213353,-0.08451231,0.0,6.821859,deposited
3.6026874,-0.0708742,0.0467491,278.17447,1.1270696e-08,0,1.67,3.6026874,-0.0708742,0.0,3.6033843,deposited
4.66856,-0.021770371,0.046669934,232.76837,6.6034493e-09,0,2.11,4.66856,-0.021770371,0.0,4.6686106,deposited
2.975377,0.05106407,0.04812111,318.53897,1.6923364e-08,0,1.4,2.975377,0.05106407,0.0,2.9758153,deposited
5.8762174,0.04710175,0.048479166,202.32106,4.3363286e-09,0,2.57,5.8762174,0.04710175,0.0,5.876406,deposited
3.1942961,0.05340386,0.046286643,298.82434,1.3971623e-08,0,1.56,3.1942961,0.05340386,0.0,3.1947424,deposited
9.713511,0.08061309,0.049728677,141.93112,1.4970345e-09,0,4.17,9.713511,0.08061309,0.0,9.713846,deposited
3.718525,-0.13438928,0.04504547,273.73373,1.07394955e-08,0,1.74,3.718525,-0.13438928,0.0,3.7209527,deposited
2.620803,0.101772554,0.049691606,349.58792,2.2370118e-08,0,1.25,2.620803,0.101772554,0.0,2.6227784,deposited
3.947324,0.012260818,0.049015872,260.61002,9.267707e-09,0,1.8,3.947324,0.012260818,0.0,3.947343,deposited
3.1938229,0.14295131,0.04012595,307.73068,1.5258484e-08,0,1.47,3.1938229,0.14295131,0.0,3.1970205,deposited
4.2649283,-0.045780737,0.043078996,249.4054,8.123002e-09,0,1.91,4.2649283,-0.045780737,0.0,4.265174,deposited
4.583878,-0.012320809,0.047912095,237.35078,7.0011765e-09,0,2.06,4.583878,-0.012320809,0.0,4.5838947,deposited
2.8795333,0.12000626,0.039225522,329.69327,1.8764162e-08,0,1.33,2.8795333,0.12000626,0.0,2.8820329,deposited
6.0549903,0.03767034,0.044704948,197.26968,4.0195736e-09,0,2.66,6.0549903,0.03767034,0.0,6.0551076,deposited
5.6898704,-0.018177975,0.043588236,205.06981,4.5154827e-09,0,2.52,5.6898704,-0.018177975,0.0,5.6898994,deposited
3.3646576,-0.049150046,0.046619188,291.9801,1.3033431e-08,0,1.57,3.3646576,-0.049150046,0.0,3.3650167,deposited
4.0404963,-0.078102954,0.042237777,258.4605,9.0402725e-09,0,1.88,4.0404963,-0.078102954,0.0,4.041251,deposited
2.8955705,-0.12811734,0.04288292,325.62042,1.807731e-08,0,1.38,2.8955705,-0.12811734,0.0,2.8984034,deposited
6.170368,0.016065493,0.045748804,195.57956,3.9171426e-09,0,2.69,6.170368,0.016065493,0.0,6.170389,deposited
6.0838256,-0.09803014,0.044260856,196.74756,3.9877412e-09,0,2.67,6.0838256,-0.09803014,0.0,6.084615,deposited
5.7235637,-0.03336366,0.049486835,204.61943,4.4857966e-09,0,2.53,5.7235637,-0.03336366,0.0,5.723661,deposited
-17.653326,22.194454,2.6282957,47.800945,5.7188466e-11,0,-1.0,0.0,0.0,0.0,0.0,drift_lost
-53.8802,-21.20615,-6.8259115,47.393475,5.5738424e-11,0,3.81,-53.8802,-21.20615,0.0,57.903168,deposited
2.5805323,-0.16729395,0.043362465,349.13657,2.2283581e-08,0,1.26,2.5805323,-0.16729395,0.0,2.5859494,deposited
7.3459206,0.015223543,0.04911882,173.98203,2.7574782e-09,0,3.17,7.3459206,0.015223543,0.0,7.3459363,deposited
3.5833797,0.17850254,0.04035109,285.90533,1.2236741e-08,0,1.64,3.5833797,0.17850254,0.0,3.587823,deposited
15.584323,-0.081709966,0.049937364,70.505844,1.8351616e-10,0,7.98,15.584323,-0.081709966,0.0,15.5845375,deposited
2.9062457,-0.014848289,0.04506892,324.9984,1.7973912e-08,0,1.36,2.9062457,-0.014848289,0.0,2.9062836,deposited
4.5824404,-0.08769132,0.042079244,236.40889,6.9181567e-09,0,2.07,4.5824404,-0.08769132,0.0,4.5832796,deposited
3.6435754,0.051581524,0.04625983,283.4608,1.1925536e-08,0,1.63,3.6435754,0.051581524,0.0,3.6439404,deposited
2.8737516,0.1681077,0.046736307,335.4112,1.9757483e-08,0,1.33,2.8737516,0.1681077,0.0,2.8786645,deposited
9.292007,-0.037602015,0.0468316,146.8481,1.6580743e-09,0,4.04,9.292007,-0.037602015,0.0,9.292084,deposited
3.353088,0.114663266,0.046281923,293.8392,1.3283979e-08,0,1.55,3.353088,0.114663266,0.0,3.3550477,deposited
3.2843013,0.09741108,0.048042756,297.15436,1.373869e-08,0,1.51,3.2843013,0.09741108,0.0,3.2857456,deposited
3.1601295,0.10110101,0.044035353,304.85422,1.48345904e-08,0,1.48,3.1601295,0.10110101,0.0,3.1617465,deposited
5.0587907,0.036388934,0.04471547,220.92157,5.6456426e-09,0,2.24,5.0587907,0.036388934,0.0,5.058922,deposited
6.0429363,0.0736928,0.048896182,197.50314,4.0338617e-09,0,2.64,6.0429363,0.0736928,0.0,6.0433855,deposited
3.5862885,0.05082066,0.048083797,286.89676,1.2364484e-08,0,1.6,3.5862885,0.05082066,0.0,3.5866485,deposited
9.344454,-0.05276112,0.04894663,143.60626,1.550669e-09,0,4.06,9.344454,-0.05276112,0.0,9.344603,deposited
8.102386,0.098095,0.04675705,164.18124,2.3172329e-09,0,3.48,8.102386,0.098095,0.0,8.10298,deposited
2.5992796,-0.0032033755,0.04450404,340.64627,2.0697115e-08,0,1.31,2.5992796,-0.0032033755,0.0,2.5992815,deposited
2.2411969,-0.045206465,0.03794279,386.55228,3.0242916e-08,0,1.1,2.2411969,-0.045206465,0.0,2.2416527,deposited
3.0332813,-0.114956,0.047790255,313.79395,1.617829e-08,0,1.46,3.0332813,-0.114956,0.0,3.0354588,deposited
2.2711651,-0.057398602,0.03738637,371.63965,2.6876029e-08,0,1.18,2.2711651,-0.057398602,0.0,2.2718904,deposited
4.0770087,0.0058652908,0.042592064,257.636,8.9540295e-09,0,1.84,4.0770087,0.0058652908,0.0,4.077013,deposited
6.5724597,-0.03402916,0.049820296,188.76288,3.52167e-09,0,2.84,6.5724597,-0.03402916,0.0,6.572548,deposited
3.0625985,-0.10188749,0.039609537,313.50293,1.6133319e-08,0,1.45,3.0625985,-0.10188749,0.0,3.0642927,deposited
2.8552823,0.0823492,0.045134522,324.401,1.7874976e-08,0,1.36,2.8552823,0.0823492,0.0,2.8564696,deposited
3.5090282,0.020564176,0.043290023,282.86008,1.1849877e-08,0,1.64,3.5090282,0.020564176,0.0,3.5090885,deposited
10.617394,0.048348513,0.049890023,132.82906,1.2270949e-09,0,4.56,10.617394,0.048348513,0.0,10.617504,deposited
4.253121,-0.037038676,0.047488026,244.40797,7.644429e-09,0,1.96,4.253121,-0.037038676,0.0,4.253282,deposited
4.195767,0.1037929,0.04562133,255.72142,8.755889e-09,0,1.91,4.195767,0.1037929,0.0,4.1970506,deposited
7.4533763,0.0070309313,0.046328478,172.1293,2.6703209e-09,0,3.2,7.4533763,0.0070309313,0.0,7.4533796,deposited
4.2027416,-0.11247145,0.04514318,251.74596,8.353845e-09,0,1.9,4.2027416,-0.11247145,0.0,4.204246,deposited
4.4955344,0.0024766857,0.047775026,240.02882,7.240843e-09,0,2.07,4.4955344,0.0024766857,0.0,4.495535,deposited
4.017297,-0.038635585,0.043103196,263.62723,9.5933395e-09,0,1.8,4.017297,-0.038635585,0.0,4.0174828,deposited
4.7785654,0.030046543,0.044195533,230.60138,6.4207346e-09,0,2.12,4.7785654,0.030046543,0.0,4.77866,deposited
27.487295,26.576876,10.363685,44.982876,4.7658533e-11,0,-1.0,0.0,0.0,0.0,0.0,drift_lost
2.4135559,0.2160356,0.042748116,372.97128,2.7165969e-08,0,1.18,2.4135559,0.2160356,0.0,2.4232051,deposited
4.958291,-0.0040166425,0.04713752,229.80078,6.3540915e-09,0,2.14,4.958291,-0.0040166425,0.0,4.9582925,deposited
3.1836474,0.09530588,0.039419264,312.0019,1.590269e-08,0,1.45,3.1836474,0.09530588,0.0,3.1850736,deposited
4.7246237,-0.0042337216,0.04565498,236.10579,6.8915798e-09,0,2.07,4.7246237,-0.0042337216,0.0,4.7246256,deposited
3.6018739,-0.0799685,0.04344732,279.51096,1.1433928e-08,0,1.67,3.6018739,-0.0799685,0.0,3.6027615,deposited
64.11636,44.41495,18.030197,45.4247,4.907669e-11,0,-1.0,0.0,0.0,0.0,0.0,drift_lost
3.712781,0.086538196,0.049948,278.69138,1.1333646e-08,0,1.66,3.712781,0.086538196,0.0,3.7137895,deposited
10.001896,-0.013891003,0.048013218,139.94778,1.4351494e-09,0,4.27,10.001896,-0.013891003,0.0,10.001905,deposited
5.141111,-0.013648893,0.043696795,220.61513,5.622181e-09,0,2.29,5.141111,-0.013648893,0.0,5.141129,deposited
3.5325813,0.008261165,0.048124574,283.36282,1.1913173e-08,0,1.62,3.5325813,0.008261165,0.0,3.532591,deposited
20.004297,2.0471396,2.2345138,45.38556,4.8949924e-11,0,-1.0,0.0,0.0,0.0,0.0,drift_lost
3.8742185,0.079347536,0.04760013,262.52603,9.473624e-09,0,1.79,3.8742185,0.079347536,0.0,3.875031,deposited
18.131454,5.5854454,-0.93933225,44.42988,4.5922384e-11,0,9.3,18.131454,5.5854454,0.0,18.972265,deposited
2.7538924,-0.16691071,0.049936064,334.94095,1.9674497e-08,0,1.34,2.7538924,-0.16691071,0.0,2.758946,deposited
8.358048,-124.36311,39.703136,47.967434,5.7788115e-11,0,-1.0,0.0,0.0,0.0,0.0,drift_lost
759.6849,-766.8381,-249.29193,47.38636,5.5713316e-11,0,6.29,759.6849,-766.8381,0.0,1079.4266,deposited
5.5656385,0.05197898,0.04537685,210.31248,4.8707314e-09,0,2.43,5.5656385,0.05197898,0.0,5.5658813,deposited
6.2476263,0.0028808645,0.04373515,193.61742,3.800426e-09,0,2.72,6.2476263,0.0028808645,0.0,6.247627,deposited
2.2096238,-0.024366712,0.041096386,389.54276,3.0950265e-08,0,1.09,2.2096238,-0.024366712,0.0,2.209758,deposited
5.6334734,-0.023001222,0.04540765,207.11168,4.6517106e-09,0,2.46,5.6334734,-0.023001222,0.0,5.63352,deposited
4.0880322,0.08775894,0.049587853,256.40076,8.8258565e-09,0,1.84,4.0880322,0.08775894,0.0,4.088974,deposited
2.329027,-0.12155528,0.040047266,369.33768,2.63797e-08,0,1.2,2.329027,-0.12155528,0.0,2.332197,deposited
4.1957526,0.005719213,0.046714846,249.41846,8.124277e-09,0,1.92,4.1957526,0.005719213,0.0,4.1957564,deposited
6.2695646,-0.108923666,0.047787182,194.30762,3.8412136e-09,0,2.71,6.2695646,-0.108923666,0.0,6.2705107,deposited
8.052295,0.0018682497,0.04651436,162.01,2.226509e-09,0,3.45,8.052295,0.0018682497,0.0,8.052295,deposited
4.08397,0.05190216,0.0483395,254.80983,8.6625835e-09,0,1.89,4.08397,0.05190216,0.0,4.0843,deposited
5.6874795,0.08762155,0.04557135,203.75829,4.429399e-09,0,2.54,5.6874795,0.08762155,0.0,5.6881547,deposited
7.4478354,-0.06241927,0.048284948,170.15314,2.5794011e-09,0,3.2,7.4478354,-0.06241927,0.0,7.4480968,deposited
4.771773,-0.06228392,0.044034813,230.83044,6.4398855e-09,0,2.13,4.771773,-0.06228392,0.0,4.772179,deposited
2.6548617,-0.0026338547,0.049688485,335.74008,1.9815658e-08,0,1.31,2.6548617,-0.0026338547,0.0,2.654863,deposited
5.4465632,0.011682755,0.04454214,212.20216,5.0032067e-09,0,2.4,5.4465632,0.011682755,0.0,5.4465756,deposited
3.3944533,0.02572152,0.048452154,289.6262,1.2720741e-08,0,1.58,3.3944533,0.02572152,0.0,3.3945508,deposited
5.2825685,0.06530003,0.04777084,216.25487,5.2953735e-09,0,2.35,5.2825685,0.06530003,0.0,5.282972,deposited
2.7726502,0.11800601,0.038038045,332.69592,1.9281524e-08,0,1.38,2.7726502,0.11800601,0.0,2.7751603,deposited
3.571855,0.14101756,0.04394607,285.12393,1.2136682e-08,0,1.63,3.571855,0.14101756,0.0,3.5746377,deposited
4.9625497,0.07049232,0.04567522,228.11325,6.2151337e-09,0,2.18,4.9625497,0.07049232,0.0,4.9630504,deposited
2.5321589,-0.05328224,0.03962038,350.73187,2.259043e-08,0,1.26,2.5321589,-0.05328224,0.0,2.5327194,deposited
3.5955822,0.07604925,0.045889087,283.90997,1.1982318e-08,0,1.66,3.5955822,0.07604925,0.0,3.5963864,deposited
3.9394236,-0.0060424204,0.042207737,260.12274,9.215818e-09,0,1.84,3.9394236,-0.0060424204,0.0,3.939428,deposited
3.5954711,-0.12513554,0.046829812,290.11914,1.2785805e-08,0,1.59,3.5954711,-0.12513554,0.0,3.5976481,deposited
1.6650898,-0.018787561,0.042861108,438.0814,4.4021345e-08,0,0.97,1.6650898,-0.018787561,0.0,1.6651958,deposited
2.982638,0.1583629,0.045943685,316.75833,1.6641136e-08,0,1.42,2.982638,0.1583629,0.0,2.986839,deposited
2.2119563,-0.07442383,0.03973646,379.57278,2.863414e-08,0,1.12,2.2119563,-0.07442383,0.0,2.213208,deposited
2.9187496,-0.042098835,0.047846116,320.50998,1.7239458e-08,0,1.4,2.9187496,-0.042098835,0.0,2.919053,deposited
8.713284,0.04244977,0.046530124,154.50049,1.9310278e-09,0,3.7,8.713284,0.04244977,0.0,8.713387,deposited
6.341938,0.0021371508,0.044176977,192.3658,3.7271985e-09,0,2.74,6.341938,0.0021371508,0.0,6.341938,deposited
4.413553,-0.025058793,0.045637302,240.45953,7.2798922e-09,0,2.04,4.413553,-0.025058793,0.0,4.4136243,deposited
4.547052,-0.10171268,0.04367634,242.0677,7.426932e-09,0,2.03,4.547052,-0.10171268,0.0,4.548189,deposited
3.6880724,-0.06626137,0.049082905,273.61133,1.07250955e-08,0,1.69,3.6880724,-0.06626137,0.0,3.6886675,deposited
12.299859,0.037524257,0.047061775,111.05821,7.1721773e-10,0,5.47,12.299859,0.037524257,0.0,12.299916,deposited
2.5418158,-0.09552317,0.041813403,357.0441,2.3832225e-08,0,1.21,2.5418158,-0.09552317,0.0,2.54361,deposited
3.736476,0.0657045,0.04391822,269.80814,1.0284048e-08,0,1.72,3.736476,0.0657045,0.0,3.7370536,deposited
11.196314,-0.067750886,0.04907126,124.45793,1.009408e-09,0,4.87,11.196314,-0.067750886,0.0,11.196519,deposited
4.3105783,0.058245163,0.047794767,245.7428,7.770363e-09,0,1.97,4.3105783,0.058245163,0.0,4.3109717,deposited
2.7889507,0.12930149,0.048069842,331.86926,1.9138154e-08,0,1.32,2.7889507,0.12930149,0.0,2.7919464,deposited
2.4979403,-0.002306526,0.037416253,362.10504,2.4860086e-08,0,1.19,2.4979403,-0.002306526,0.0,2.4979413,deposited
4.997203,0.054106917,0.04428305,228.41049,6.2394627e-09,0,2.16,4.997203,0.054106917,0.0,4.9974957,deposited
6.349676,0.0039598215,0.048765354,190.59756,3.6253587e-09,0,2.75,6.349676,0.0039598215,0.0,6.349677,deposited
3.9248548,-0.0006227112,0.042010922,258.5715,9.0519245e-09,0,1.81,3.9248548,-0.0006227112,0.0,3.9248548,deposited
3.389134,0.019416284,0.044334795,286.98282,1.2375613e-08,0,1.61,3.389134,0.019416284,0.0,3.3891895,deposited
4.04206,0.010913667,0.049744908,260.67972,9.275144e-09,0,1.79,4.04206,0.010913667,0.0,4.042074,deposited
4.8263836,0.0012386551,0.047743864,228.68533,6.2620114e-09,0,2.14,4.8263836,0.0012386551,0.0,4.8263836,deposited
3.5340288,-0.13954163,0.04112993,283.83054,1.1972263e-08,0,1.63,3.5340288,-0.13954163,0.0,3.5367825,deposited
2.9770527,0.050293956,0.04833871,335.75284,1.9817918e-08,0,1.31,2.9770527,0.050293956,0.0,2.9774773,deposited
4.344879,0.08477211,0.047520954,246.10732,7.804995e-09,0,1.98,4.344879,0.08477211,0.0,4.345706,deposited
5.259337,0.032019105,0.044922486,219.9904,5.574554e-09,0,2.28,5.259337,0.032019105,0.0,5.2594347,deposited
7.0233316,-0.02140408,0.048457827,181.66803,3.139312e-09,0,2.98,7.0233316,-0.02140408,0.0,7.023364,deposited
5.168373,-0.017811146,0.04345487,219.32022,5.5237623e-09,0,2.29,5.168373,-0.017811146,0.0,5.1684036,deposited
5.8275046,-0.00978549,0.046580836,202.60632,4.354697e-09,0,2.55,5.8275046,-0.00978549,0.0,5.827513,deposited
5.1858935,0.039994568,0.049117424,217.72743,5.404287e-09,0,2.31,5.1858935,0.039994568,0.0,5.186048,deposited
7.4494815,-0.07423711,0.04573227,172.51851,2.6884754e-09,0,3.21,7.4494815,-0.07423711,0.0,7.4498515,deposited
4.5007358,0.0037542006,0.04562596,241.47612,7.3726154e-09,0,1.99,4.5007358,0.0037542006,0.0,4.500737,deposited
5.8516865,0.033649027,0.049388375,200.97853,4.250578e-09,0,2.55,5.8516865,0.033649027,0.0,5.8517833,deposited
63.531075,-17.009422,-4.0077376,49.42199,6.3206204e-11,0,3.33,63.531075,-17.009422,0.0,65.76867,deposited
4.430871,-0.08929136,0.04927335,244.69112,7.671028e-09,0,1.99,4.430871,-0.08929136,0.0,4.431771,deposited
5.736017,0.027794909,0.04747909,207.73651,4.6939386e-09,0,2.51,5.736017,0.027794909,0.0,5.736085,deposited
8.150129,-0.07165921,0.045999955,158.63481,2.0902315e-09,0,3.54,8.150129,-0.07165921,0.0,8.150444,deposited
3.520331,0.053240042,0.048946965,280.42896,1.1546959e-08,0,1.64,3.520331,0.053240042,0.0,3.5207334,deposited
7.528561,0.0106317075,0.047431353,171.24104,2.6291935e-09,0,3.24,7.528561,0.0106317075,0.0,7.5285687,deposited
3.3481205,-0.1845083,0.040281445,298.7706,1.3964086e-08,0,1.55,3.3481205,-0.1845083,0.0,3.3532004,deposited
9.074742,0.037539523,0.04552862,147.5927,1.6834245e-09,0,3.9,9.074742,0.037539523,0.0,9.07482,deposited
2.645856,0.17243722,0.0373986,352.3849,2.291136e-08,0,1.26,2.645856,0.17243722,0.0,2.651469,deposited
5.723414,-0.029455403,0.04588758,205.9829,4.576068e-09,0,2.51,5.723414,-0.029455403,0.0,5.7234893,deposited
9.562381,0.03373219,0.04710518,143.77444,1.5561236e-09,0,4.11,9.562381,0.03373219,0.0,9.56244,deposited
14.324283,0.015118072,0.049312424,87.866875,3.5520126e-10,0,6.84,14.324283,0.015118072,0.0,14.32429,deposited
7.502621,-0.039566305,0.04678536,172.21913,2.674504e-09,0,3.21,7.502621,-0.039566305,0.0,7.5027256,deposited
5.6856856,-0.0050774515,0.04790576,205.83527,4.5662354e-09,0,2.5,5.6856856,-0.0050774515,0.0,5.685688,deposited
2.8734205,0.052525934,0.049372282,332.44244,1.9237481e-08,0,1.32,2.8734205,0.052525934,0.0,2.8739004,deposited
3.3602815,-0.05831959,0.0457345,296.2385,1.3612046e-08,0,1.53,3.3602815,-0.05831959,0.0,3.3607874,deposited
3.2634578,0.0067442167,0.044216137,298.02222,1.3859414e-08,0,1.53,3.2634578,0.0067442167,0.0,3.263465,deposited
3.031568,0.109460905,0.041166514,311.19427,1.5779522e-08,0,1.44,3.031568,0.109460905,0.0,3.0335436,deposited
7.1884513,-0.05248278,0.0464187,175.92493,2.8508946e-09,0,3.08,7.1884513,-0.05248278,0.0,7.188643,deposited
6.068444,0.07951299,0.045578744,197.90724,4.058672e-09,0,2.67,6.068444,0.07951299,0.0,6.0689645,deposited
3.0251086,-0.027200365,0.041808993,319.7183,1.7112022e-08,0,1.39,3.0251086,-0.027200365,0.0,3.025231,deposited
3.1026347,0.020967968,0.04099655,304.37384,1.4764571e-08,0,1.49,3.1026347,0.020967968,0.0,3.1027055,deposited
4.2843404,0.10607891,0.043908533,255.24129,8.706664e-09,0,1.88,4.2843404,0.10607891,0.0,4.2856536,deposited
4.4340706,0.00036619636,0.047606688,243.47362,7.557092e-09,0,2.0,4.4340706,0.00036619636,0.0,4.4340706,deposited
4.482345,0.077292226,0.043063253,243.12135,7.524338e-09,0,2.02,4.482345,0.077292226,0.0,4.4830112,deposited
2.9055793,0.029467596,0.048982006,329.9948,1.8815694e-08,0,1.33,2.9055793,0.029467596,0.0,2.9057288,deposited
4.22255,0.018320171,0.04807616,251.73396,8.35265e-09,0,1.9,4.22255,0.018320171,0.0,4.2225895,deposited
5.3941984,-0.05327969,0.047719337,213.43277,5.0907554e-09,0,2.39,5.3941984,-0.05327969,0.0,5.3944616,deposited
5.8188734,-0.028062375,0.048770465,204.61238,4.485333e-09,0,2.52,5.8188734,-0.028062375,0.0,5.818941,deposited
5.739944,-0.052277245,0.049543846,205.54604,4.547014e-09,0,2.49,5.739944,-0.052277245,0.0,5.740182,deposited
4.4696755,0.04879281,0.04992545,240.55333,7.288415e-09,0,2.05,4.4696755,0.04879281,0.0,4.4699416,deposited
3.978411,-0.0072027566,0.041480087,260.1913,9.2231085e-09,0,1.82,3.978411,-0.0072027566,0.0,3.9784174,deposited
2.9354835,0.033060383,0.03947997,321.34308,1.7374235e-08,0,1.41,2.9354835,0.033060383,0.0,2.9356697,deposited
3.744698,0.056982275,0.041905634,272.54446,1.06001306e-08,0,1.72,3.744698,0.056982275,0.0,3.7451315,deposited
3.2701232,-0.11038003,0.0432551,302.7967,1.4536247e-08,0,1.5,3.2701232,-0.11038003,0.0,3.2719855,deposited
2.443083,-0.065582395,0.04403598,351.97815,2.2832111e-08,0,1.24,2.443083,-0.065582395,0.0,2.443963,deposited
4.7276597,-0.05207104,0.049535733,233.19351,6.639698e-09,0,2.1,4.7276597,-0.05207104,0.0,4.7279468,deposited
4.9587283,0.014486576,0.046988945,231.97768,6.5363848e-09,0,2.13,4.9587283,0.014486576,0.0,4.95875,deposited
3.3169532,-0.018282527,0.04960009,291.13525,1.2920619e-08,0,1.6,3.3169532,-0.018282527,0.0,3.3170035,deposited
6.0137467,0.013100406,0.0472654,198.04912,4.0674077e-09,0,2.63,6.0137467,0.013100406,0.0,6.013761,deposited
3.2291417,0.0025338049,0.045722116,300.2533,1.4173019e-08,0,1.49,3.2291417,0.0025338049,0.0,3.2291427,deposited
4.016707,-0.046296194,0.044785462,259.55133,9.15522e-09,0,1.81,4.016707,-0.046296194,0.0,4.0169735,deposited
3.9389086,0.023039442,0.047516912,257.5347,8.943474e-09,0,1.82,3.9389086,0.023039442,0.0,3.938976,deposited
6.6201277,-0.09676922,0.046735033,185.37183,3.3352632e-09,0,2.87,6.6201277,-0.09676922,0.0,6.620835,deposited
8.628414,0.0006892634,0.048925184,154.84596,1.944011e-09,0,3.71,8.628414,0.0006892634,0.0,8.628414,deposited
3.656242,-0.011510714,0.045580685,278.29404,1.1285235e-08,0,1.66,3.656242,-0.011510714,0.0,3.65626,deposited
3.7806702,0.11019733,0.049021617,274.57053,1.0838286e-08,0,1.7,3.7806702,0.11019733,0.0,3.7822757,deposited
2.7474473,-0.06680815,0.046798747,344.83603,2.147024e-08,0,1.27,2.7474473,-0.06680815,0.0,2.7482593,deposited
3.8167028,-0.0041427934,0.046693765,273.07654,1.0662328e-08,0,1.71,3.8167028,-0.0041427934,0.0,3.816705,deposited
3.0274866,-0.07023686,0.04462144,315.20178,1.639702e-08,0,1.42,3.0274866,-0.07023686,0.0,3.0283012,deposited
2.9060748,-0.058154743,0.04255564,326.44165,1.8214436e-08,0,1.37,2.9060748,-0.058154743,0.0,2.9066565,deposited
2.4636056,-0.07891201,0.047339603,363.35745,2.5118931e-08,0,1.18,2.4636056,-0.07891201,0.0,2.464869,deposited
3.6214683,0.073934756,0.042180754,279.6674,1.1453134e-08,0,1.65,3.6214683,0.073934756,0.0,3.6222231,deposited
6.850156,-0.024399498,0.0456976,184.26343,3.2757923e-09,0,2.96,6.850156,-0.024399498,0.0,6.850199,deposited
6.6063004,0.02969563,0.04865981,183.86115,3.2543843e-09,0,2.86,6.6063004,0.02969563,0.0,6.606367,deposited
3.4354842,-0.03702248,0.047310963,283.59595,1.1942604e-08,0,1.62,3.4354842,-0.03702248,0.0,3.4356835,deposited
9.544044,-0.027170585,0.048569907,140.93875,1.4658521e-09,0,4.12,9.544044,-0.027170585,0.0,9.544083,deposited
3.9074154,-0.026779288,0.042933185,261.08636,9.318616e-09,0,1.82,3.9074154,-0.026779288,0.0,3.9075072,deposited
10.650695,-0.091274396,0.04695522,129.85414,1.1464799e-09,0,4.61,10.650695,-0.091274396,0.0,10.651086,deposited
4.18989,0.11524705,0.044254508,254.3664,8.617437e-09,0,1.88,4.18989,0.11524705,0.0,4.191475,deposited
2.866663,0.03515704,0.048659686,321.76315,1.7442465e-08,0,1.39,2.866663,0.03515704,0.0,2.8668785,deposited
4.776345,-0.056940787,0.046714116,230.74765,6.43296e-09,0,2.13,4.776345,-0.056940787,0.0,4.7766843,deposited
